"","feature","id.x","formula","compound","pubchem","ionmass","NPC_pathway","NPC_superclass","NPC_class","ClassyFire_superclass","ClassyFire_class","ClassyFire_subclass","ClassyFire_level5","ClassyFire_most_specific","id.y","datafile.con_1.mzML.area","datafile.con_2.mzML.area","datafile.con_3.mzML.area","datafile.con_4.mzML.area","datafile.con_5.mzML.area","datafile.con_6.mzML.area","datafile.con_7.mzML.area","datafile.con_8.mzML.area","datafile.le1_1.mzML.area","datafile.le1_2.mzML.area","datafile.le1_3.mzML.area","datafile.le1_4.mzML.area","datafile.le1_5.mzML.area","datafile.le1_6.mzML.area","datafile.le1_7.mzML.area","datafile.le1_8.mzML.area","datafile.sl1_1.mzML.area","datafile.sl1_2.mzML.area","datafile.sl1_3.mzML.area","datafile.sl1_4.mzML.area","datafile.sl1_5.mzML.area","datafile.sl1_6.mzML.area","datafile.sl1_7.mzML.area","datafile.sl1_8.mzML.area","id","ctrl_vs_sl1_log2FC","ctrl_vs_sl1_padj","ctrl_vs_le1_log2FC","ctrl_vs_le1_padj"
"87","323.89965_0.4153","22",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Small peptides","Aminoacids","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives",NA,"22",1.04317375886525,5355.2502688172,0.996527777777778,0.959474885844749,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,0.94286858974359,5618.0554670913,1.06353940708604,1.07520102339181,0.97473492379059,1.02786512928022,5707.54485981308,6834.76692439863,0.941058861164427,5634.36445147679,6545.49718706048,1.02571478382148,8620.35199004975,6785.00403225806,"22",2.90371463349945,0.0247857113503459,0.0690030617315757,0.979678427849206
"88","329.06715_7.8067","3374","[M - H]-","InChI=1S/C17H14O7/c1-7-4-9(22-3)5-11-13(7)17(21)24-12-6-10(18)14(16(19)20)8(2)15(12)23-11/h4-6,18H,1-3H3,(H,19,20)",3.4,137710534658,"[M - H]-","Shikimates and Phenylpropanoids","Aromatic polyketides","Depsides and depsidones","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","Coumaric acids and derivatives","3374",1.04317375886525,1.05439068100358,314.902777777778,341.860901826484,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,401.190584935897,1.04095895258316,1131.60592913955,495.13007127193,0.97473492379059,832.056822152341,1466.29283489097,2037.99587628866,2077.85796545106,1128.64609704641,1162.63255977496,1512.92930613668,1671.59141791045,521.551249209361,"3374",4.12641313667293,0.000804708565738135,2.11092508966319,0.28523818769995
"89","329.08721_1.2403","2313","[M - H]-","InChI=1S/C14H18O9/c1-21-8-4-6(2-3-7(8)16)13(20)23-14-12(19)11(18)10(17)9(5-15)22-14/h2-4,9-12,14-19H,5H2,1H3",-0.7,858917226,"[M - H]-","Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Phenylpropanoids and polyketides","Tannins","Hydrolyzable tannins",NA,"2313",1566.8469858156,1575.25967741935,1968.14236111111,3206.56506849315,2194.63888888889,1603.04057971015,788.078190104167,2070.12037037037,1348.55904961565,2311.1076653944,2495.77315705128,2283.86394196745,2088.79139551699,2347.16383406433,1946.54564280981,2406.232267645,5978.80903426791,14739.0773195876,7599.99136276392,4378.04746835443,6312.76380098453,7633.36942119944,7183.97512437811,5322.50213472486,"2313",1.98200880800746,0.00774022215850655,0.202424678911817,0.524647534267119
"90","329.08735_3.1537","2797","[M - H]-","InChI=1S/C12H26O3Si4/c1-9-16(5)13-18(7,11-3)15-19(8,12-4)14-17(6)10-2/h9-12,16-17H,1-4H2,5-8H3",4.725,2,"[M - H]-","Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids",NA,"2797",357.182695035461,1.05439068100358,0.996527777777778,792.622203196347,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,672.634940600978,292.86506043257,223.082708333333,186.435748407643,447.431028561099,291.59451754386,254.405815109344,2564.52349755416,4262.32998442368,10715.6529209622,4524.61100447857,2982.53375527426,4138.51678973277,5791.18566945607,3947.42288557214,1097.80676786844,"2797",5.0181427683926,0.0107300334082217,2.09331895523033,0.31607147102547
"91","329.12373_5.6473","2888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2888",2991.82234042553,3731.48862007168,3503.79166666667,5272.3144977169,4151.91435185185,3543.95606884058,5052.849609375,4015.14574759945,5509.357092942,5585.02091284987,5793.92748397436,5257.88366949752,5543.16738973247,4928.72149122807,6741.26673293572,7292.70309224319,9439.26012461059,34087.9072164948,16336.7818298145,8528.23786919831,10436.7994022504,9167.83873779638,10495.7960199005,5053.63251106894,"2888",1.68231020762775,0.0705660899365216,0.532047166587931,0.0061011831498456
"92","330.04621_1.5021","2658","[M - H]-","InChI=1S/C12H18BrN3O3/c1-18-10(19-2)6-14-9-5-15-16(7-8-3-4-8)12(17)11(9)13/h5,8,10,14H,3-4,6-7H2,1-2H3",1.2,2,"[M - H]-","Amino acids and Peptides","Histidine alkaloids","Imidazole alkaloids","Organic acids and derivatives","Organic phosphoric acids and derivatives","Organic phosphoramides",NA,"2658",1959.08031914894,1965.38422939068,352.571527777778,8522.05593607306,350.402893518519,1.06585144927536,1.09440104166667,1078.4399005487,337.242548916841,1627.13207697201,4335.30977564103,1268.92896319887,2243.00460954447,911.877987938597,363.478653081511,4255.36163522013,11922.7936137072,5899.67457044674,8532.58069417786,13183.7921940928,8157.04658931083,6381.99738493724,8597.35323383085,2329.58317520557,"2658",2.19160142857491,0.0069847319644816,0.108572886311146,0.931551152807719
"93","330.8146_2.747","2758",NA,NA,NA,NA,"[M - H]-","Alkaloids","Ornithine alkaloids","Pyrrole alkaloids","Organohalogen compounds","Aryl halides","Aryl bromides",NA,"2758",866.981710992908,2335.47535842294,809.579166666667,2978.2100456621,1822.05613425926,590.694873188406,739.815104166667,2612.87122770919,4185.46680642907,2803.27067430025,4768.08645833333,4695.76583510262,4182.90048806941,4731.95970394737,3051.89504638834,8298.98305380853,2674.1515576324,2758.77517182131,12045.5534229047,5342.67194092827,7941.89750351618,3681.29035913529,4036.28171641791,5113.17457305503,"2758",1.77298262226354,0.0341562033006518,1.5253601485072,0.0110623902664691
"94","337.18644_9.3811","3534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3534",9666.04804964539,10375.2043010753,8642.88541666667,10151.2442922374,11508.2349537037,11479.2201086957,17368.14453125,10844.9288408779,20228.3857442348,15185.9422709924,18810.2283653846,20017.6406581741,20919.8201373825,12106.7635233918,22643.0922796554,25038.7945492662,23909.7375389408,35068.4905498282,23027.7103326935,22120.7542194093,18091.1418776371,16237.065027894,20322.5373134328,12234.0330487034,"3534",0.925520656354933,0.0137671803131313,0.783236535091493,0.00676864015356753
"95","338.08779_1.0723","1825","[M - H]-","InChI=1S/C15H17NO8/c17-5-10-11(19)12(20)13(21)15(23-10)24-14(22)8-4-16-9-3-6(18)1-2-7(8)9/h1-4,10-13,15-21H,5H2",-0.6,271581234,"[M - H]-","Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","1825",7537.97358156028,6341.10555555556,10333.9930555556,10074.4863013699,7402.04224537037,6008.20461956522,6208.537109375,7045.67283950617,10658.9613906359,8007.47344147583,17546.7844551282,7777.00433474876,20090.2593998554,18181.6493055556,11238.6936713055,12961.3792802236,12582.6253894081,19874.5034364261,18200.07837492,10843.1592827004,13777.8164556962,12944.5205718271,13412.4564676617,9340.66097406705,"1825",0.864499553368069,0.00618938928888674,0.804595528163711,0.0510343823202241
"96","341.12361_6.7168","3077","[M - H]-","InChI=1S/C16H22O8/c1-22-11-7-9(3-2-6-17)4-5-10(11)23-16-15(21)14(20)13(19)12(8-18)24-16/h2-5,7,12-21H,6,8H2,1H3",-0.33,139443177854,"[M - H]-","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","3077",4827.80815602837,4618.2311827957,5080.29861111111,4952.80936073059,4618.8587962963,4864.54601449275,4858.04622395833,5179.33624828532,6821.94086303284,5615.89805979644,7471.29070512821,5435.88765038924,6988.5174439624,6046.93055555555,6063.82596090126,6650.28738644305,7339.71207165109,12383.6554982818,7880.42690339091,6753.25791139241,6972.69224683544,7679.52658647141,7478.77736318408,5536.48141998735,"3077",0.669367193501871,0.01824386862771,0.389698518111866,0.00563969947270833
"97","345.11855_1.5827","2689","[M - H]-","InChI=1S/C13H30O3Si4/c1-7-18(8-2)14-13(17,15-19(9-3)10-4)16-20(11-5)12-6/h7-12H2,1-6H3",6.025,2,"[M - H]-","Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","2689",2010.19583333333,355.329659498208,1515.71875,1734.73059360731,1379.43171296296,1969.69347826087,1678.81119791667,1802.78026406036,2369.22912299092,2345.72749681934,2530.65929487179,2403.57422151451,2654.59436008677,2498.76717836257,1916.3288601723,3783.5715408805,2450.54190031153,8047.85970790378,4248.88075815739,3014.45147679325,2482.48945147679,2294.52397140865,2232.97014925373,3052.46102150538,"2689",1.16057678573377,0.0710089003563119,0.720034161065542,0.0171600837168552
"98","347.09793_0.9296","1734",NA,NA,NA,NA,"[M - H]-","Carbohydrates","Saccharides","Polyamines","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","1734",1887.10132978723,1759.77804659498,1771.82638888889,2289.30707762557,1976.73148148148,2565.5044384058,1645.97916666667,1929.89291838134,2538.82686932215,2196.02011768448,2448.6297275641,1942.42940552017,2561.0028922632,1839.66895102339,2172.68414512922,2751.59495108316,3102.1257788162,7555.54621993127,3855.51815419066,2997.60601265823,3686.49683544304,2634.03556485356,2441.00435323383,2269.11076850095,"1734",0.850750632519228,0.0835446319331951,0.221380153618716,0.150593938739788
"99","353.04852_2.8788","2784",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Small peptides","Aminoacids","Organosulfur compounds","Sulfenyl compounds",NA,NA,"2784",1537.63812056738,797.013915770609,1311.43055555556,1787.50171232877,1614.84953703704,379.976041666667,909.228385416667,234.855761316872,3471.10054157932,2313.91467875318,3085.06602564103,2462.90888181175,3637.30477223427,2909.49396929825,3264.38725977469,3865.80075122292,3072.79992211838,7514.09888316151,5125.94761676264,3636.8470464135,1435.70639943741,3519.22742329149,3145.6026119403,2628.22382985452,"2784",1.81094350364476,0.0154263102475222,1.54471682436116,0.000231231110798389
"100","353.1602_10.9355","3594","[M - H]-","InChI=1S/C12H27N4O6P/c1-3-21-23(20,22-4-2)9-16(19)10(11(17)18)7-5-6-8-15-12(13)14/h10,19H,3-9H2,1-2H3,(H,17,18)(H4,13,14,15)",-3.3,2,"[M - H]-","Alkaloids","Anthranilic acid alkaloids","Benzodiazepine alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","3594",1.04317375886525,1.05439068100358,0.996527777777778,0.959474885844749,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,1129.55657051282,1.04095895258316,1479.38331525669,179.88113121345,0.97473492379059,5400.40338923829,2040.89633956386,2532.33118556701,2549.32845489443,1662.38132911392,4156.10109001407,2701.73274058577,730.942288557214,0.930344718532574,"3594",10.9643525378284,0.0117464303934728,9.96538859392778,0.329544020518856
"101","359.09786_1.6333","2696","[M - H]-","InChI=1S/C15H20O10/c1-22-7-3-6(4-8(23-2)10(7)17)14(21)25-15-13(20)12(19)11(18)9(5-16)24-15/h3-4,9,11-13,15-20H,5H2,1-2H3",-0.8,279969878,"[M - H]-","Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Phenylpropanoids and polyketides","Tannins","Hydrolyzable tannins",NA,"2696",5075.04033687943,4227.05224014337,6430.59375,11590.4566210046,5979.80729166667,5222.67210144928,4849.291015625,7523.85853909465,5879.38853948288,8697.06305661578,9702.11778846154,6101.06042108988,8451.9476681128,6696.35197368421,7495.71156394964,14061.1949685535,22544.2523364486,44348.6503436426,31657.2200895713,15941.1286919831,19942.6652601969,22637.52527894,26239.4900497512,12699.2054079696,"2696",1.94522551912869,0.00618938928888674,0.398355846120606,0.283519715711458
"102","367.19678_7.0402","3117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3117",805.956046099291,513.593700716846,633.592361111111,563.499600456621,759.952083333333,877.515498188406,1151.30989583333,445.398705418381,1503.76668413697,1273.4483937659,1229.50064102564,1360.53335102619,1402.80847794649,1144.01388888889,1570.29796222664,1669.25296995108,1422.30404984424,1508.27869415808,1566.86300383877,2190.79694092827,1711.88335091421,1033.92050209205,1482.37437810945,762.324462365591,"3117",1.02204623918524,0.00696420832260137,0.955673272906555,0.000607549145971087
"103","369.13961_1.8865","2716","[M - H]-","InChI=1S/C16H30O4Si3/c1-8-15(17)18-13-11-12-14-21-16(19-22(4,5)9-2)20-23(6,7)10-3/h8-10,16H,1-3,11-14H2,4-7H3",5.418,2,"[M - H]-","Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Organic oxygen compounds","Organooxygen compounds",NA,NA,"2716",1.04317375886525,1.05439068100358,0.996527777777778,0.959474885844749,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,378.254367575122,0.935671119592875,1508.58974358974,1.04095895258316,2102.61740780911,952.628106725146,0.97473492379059,1800.81970649895,1406.72468847352,3262.20867697595,5549.42410428663,1690.7526371308,2480.42071026723,2574.54410739191,4709.51803482587,761.859290006325,"2716",11.4186692822343,0.00915173383145174,9.6849634483252,0.0969288385562302
"104","374.05798_3.531","2811",NA,NA,NA,NA,"[M - H]-","Alkaloids","Histidine alkaloids","Aminoacids","Organohalogen compounds","Aryl halides","Aryl chlorides",NA,"2811",4870.57828014184,653.405905017921,1398.12847222222,1103.39611872146,2173.23726851852,1303.53632246377,151.683984375,266.533041838134,1.02786512928022,2240.93233142494,1200.27171474359,1.04095895258316,262.800587490962,1.07520102339181,160.148947978794,269.403450384347,2883.09828660436,5435.66658075601,4524.61100447857,5093.53639240506,4823.27013009845,5832.21426080893,6688.45646766169,4465.65464895636,"2811",1.73738343031157,0.00147329848948511,-1.5268920681945,0.295785487142622
"105","380.0406_1.7952","2712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2712",2948.00904255319,2966.00098566308,1736.94791666667,2351.67294520548,3931.08854166667,2809.58442028986,4760.64453125,2235.56858710562,5918.44741439553,3458.24045801527,5098.09046474359,5087.16640127389,5117.75162689805,2661.12253289474,5702.19930417495,6091.1287561146,5024.80225856698,9315.54166666667,5069.48408509277,5691.99367088608,5092.20648734177,4229.02205369596,5510.29291044776,2834.76035736875,"2712",0.849244653062571,0.028430491750566,0.721137416861709,0.0263590169478939
"106","387.16558_3.7713","2833","[M - H]-","InChI=1S/C14H34N2O4P2S/c1-13(2,21(15,17)18)9-5-7-11-23-12-8-6-10-14(3,4)22(16,19)20/h5-12H2,1-4H3,(H3,15,17,18)(H3,16,19,20)",0.1,2,"[M - H]-","Alkaloids","Ornithine alkaloids","Polyamines","Organic acids and derivatives","Organic phosphoric acids and derivatives","Organic phosphoramides",NA,"2833",1.04317375886525,1.05439068100358,0.996527777777778,153.707876712329,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,0.94286858974359,1.04095895258316,1.06353940708604,1.07520102339181,0.97473492379059,1.02786512928022,10850.5669781931,18459.2285223368,2936.10364683301,227.325105485232,4415.72811181435,12606.034693166,3957.87686567164,202.443010752688,"2833",8.38101958595618,0.0630239479275883,-4.3145050489737,0.534974011909757
"107","389.10849_4.3423","2851",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Oligopeptides","Cyclamides","Organohalogen compounds","Aryl halides","Aryl chlorides",NA,"2851",1.04317375886525,1.05439068100358,0.996527777777778,1160.0051369863,1447.52777777778,161.36990942029,162.627994791667,627.290860768176,244.837473794549,1720.6991889313,1569.87620192308,173.215569709837,161.977051699205,1.07520102339181,433.659567594433,3167.88032844165,8187.41261682243,15325.4054982818,10709.2498400512,5910.98470464135,7466.08702531646,8956.54149232915,8664.25870646766,5305.75592979127,"2851",4.30742368787487,0.00101113856010281,1.0690767045285,0.486760660515956
"108","395.22494_20.3969","5281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5281",5149.10567375887,9710.93817204301,9006.61805555555,13720.4908675799,4325.07291666667,4355.06902173913,5987.46809895833,2985.12971536351,7756.27026554857,6660.10702926209,7125.25793269231,3840.09757607926,10052.5744757773,6243.69234283626,4056.84675281643,15829.1229909154,10933.0459501558,17054.0627147766,15527.4712092131,11153.470464135,11119.4840014065,17478.179916318,17228.1592039801,8475.44038583175,"5281",0.980139506326469,0.0100348431302431,0.156375740510172,0.761665149409412
"109","397.08778_8.4662","3467",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Ornithine alkaloids","Pyrrolidine alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","3467",1.04317375886525,1.05439068100358,0.996527777777778,384.749429223744,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,0.94286858974359,1.04095895258316,1.06353940708604,1.07520102339181,0.97473492379059,812.527384696017,3710.63730529595,2025.86494845361,4117.13251759437,891.922995780591,2238.37798874824,2469.92119944212,1870.217039801,1987.21631878558,"3467",5.62250081283526,0.00250695516188457,1.0640993149395,0.739101874228947
"110","401.13482_8.9472","3513","[M - H]-","InChI=1S/C20H22N2O7/c1-12(23)21-14-6-5-7-15(10-14)22-18(24)11-29-20(25)13-8-16(26-2)19(28-4)17(9-13)27-3/h5-10H,11H2,1-4H3,(H,21,23)(H,22,24)",1.8,2,"[M - H]-","Amino acids and Peptides","β-lactams","Imidazole alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","3513",1671.16436170213,2102.45501792115,1967.14583333333,2275.87442922374,1376.51331018519,797.363469202899,743.536067708333,687.820696159122,863.715068134172,1112.51296119593,1107.87059294872,1.04095895258316,719.058993130875,980.905893640351,923.658813783963,2325.03092243187,2089.46728971963,2923.55360824742,2044.9209053103,1623.37078059072,2710.05098452883,2002.19525801953,2005.07338308458,2210.4990512334,"3513",0.59948111857265,0.0505036303355867,-0.532689207069791,0.355980432623284
"111","402.08917_8.0841","3394","[M - H]-","InChI=1S/C13H25NO9S2/c1-2-3-4-5-6-9(14-23-25(19,20)21)24-13-12(18)11(17)10(16)8(7-15)22-13/h8,10-13,15-18H,2-7H2,1H3,(H,19,20,21)",0.6,138029301786,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3394",47422.6790780142,38685.5940860215,48341.5625,62672.899543379,46032.9398148148,38999.5045289855,32744.4791666667,34602.8892318244,25275.2035290007,35461.93543257,45172.8341346154,26711.0067232838,33884.3655097614,28030.4906798246,28130.8499005964,48782.4790356394,82625.6012461059,182166.099656357,74155.4382597569,77790.5801687764,88748.9978902954,82313.6114016736,81028.7997512438,65598.6061037318,"3394",1.07131756762983,0.026610806789745,-0.364620927465728,0.147878290271076
"112","404.08401_8.084","3393","[M - H]-","InChI=1S/C17H16FN5O4S/c18-14-5-11(10-1-2-10)8-22-9-13(21-17(14)22)7-20-12-3-4-16(28(19,26)27)15(6-12)23(24)25/h3-6,8-10,20H,1-2,7H2,(H2,19,26,27)",2.7,2,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3393",3388.22836879433,2340.74731182796,2326.89236111111,3253.57933789954,3043.89409722222,2266.00018115942,1476.34700520833,2116.52657750343,1323.89028651293,2064.09048982188,2109.19703525641,1279.3385527247,2082.41015907448,1393.46052631579,1718.45767064281,2433.98462613557,4472.19314641745,10675.2164948454,3533.67602367242,4331.05748945148,4608.1210443038,4314.15638075314,3881.56281094527,3550.1954459203,"3393",0.961729232493782,0.0643642960577896,-0.488674879429465,0.0810646054610322
"113","416.10492_9.2151","3530","[M - H]-","InChI=1S/C14H27NO9S2/c1-2-3-4-5-6-7-10(15-24-26(20,21)22)25-14-13(19)12(18)11(17)9(8-16)23-14/h9,11-14,16-19H,2-8H2,1H3,(H,20,21,22)",1.2,2,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3530",38837.3590425532,33635.0627240143,30453.8888888889,39751.0445205479,34028.5763888889,29556.0606884058,31376.4778645833,27823.5476680384,24195.9451432565,27967.209764631,29606.0737179487,21027.3708421798,25588.7581344902,21536.276498538,19085.3098078198,26899.2304332635,52227.5179127726,86018.3874570447,45754.2818298145,50775.7753164557,41198.981188467,51849.8823221757,53263.0286069652,44051.8224225174,"3530",0.679431452329396,0.017345786247162,-0.438342587985389,0.00838046978160744
"114","417.17614_8.078","3392","[M - H]-","InChI=1S/C19H30O10/c1-4-9-11(7-14(21)26-2)10(18(25)27-3)5-6-12(9)28-19-17(24)16(23)15(22)13(8-20)29-19/h5,9,11-13,15-17,19-20,22-24H,4,6-8H2,1-3H3",-0.5,3145730,"[M - H]-","Fatty acids","Monoterpenoids","Halogenated fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","3392",1.04317375886525,1.05439068100358,0.996527777777778,192.75850456621,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,0.935671119592875,0.94286858974359,1.04095895258316,1.06353940708604,1.07520102339181,0.97473492379059,843.054979035639,1652.32873831776,5093.97878006873,2409.11068458093,1117.12025316456,3401.01054852321,3030.98718619247,2172.33706467662,0.930344718532574,"3392",6.56058692239862,0.0147829408359059,2.08769921793059,0.662306905648062
"115","418.0995_9.2142","3529",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3529",2378.43617021277,1813.55197132616,1512.72916666667,2223.10331050228,2048.71875,1981.4178442029,1922.86263020833,1471.88383058985,1281.74781621244,1424.09144402036,1424.67443910256,991.92978591649,1414.50741142444,1255.83479532164,759.708399602386,1304.3608490566,3001.31814641745,5051.52053264605,2461.80998080614,2806.98628691983,2392.49920886076,2938.67285564854,2894.70708955224,2587.28866223909,"3529",0.65262229424289,0.0271419315701622,-0.639293442792085,0.00458560551361661
"116","419.13428_8.3745","3409",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Ornithine alkaloids","Polyamines","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives",NA,"3409",638.943927304965,577.700654121864,455.313541666667,625.769520547945,773.960416666667,593.999012681159,680.717447916667,406.861376886145,1044.31097134871,709.987245547074,1125.78509615385,809.345585633404,759.579844540853,459.970997807018,1011.77485089463,1026.52890461216,853.932289719626,1913.65386597938,881.019305822137,1032.00632911392,1040.57682841069,1010.6367764993,888.588308457712,730.320604048071,"3409",0.812983955886167,0.0336577759376495,0.547529862039228,0.0505483692634649
"117","422.02484_1.2705","2335","[M - H]-","InChI=1S/C11H21NO10S3/c1-24(17)4-2-3-7(12-22-25(18,19)20)23-11-10(16)9(15)8(14)6(5-13)21-11/h6,8-11,13-16H,2-5H2,1H3,(H,18,19,20)",-2.4,138298132862,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","2335",731369.122340425,749777.213261649,700459.375,875520.833333333,714619.560185185,754089.900362319,643179.4921875,604087.757201646,582388.382250175,729823.473282443,759292.075320513,553894.258669498,659819.848156182,575770.148026316,616519.839297548,849941.675401817,1135460.51401869,2785058.84879725,1204555.34229047,1145491.56118143,1215385.46061885,1264706.32845188,1121712.06467662,898526.92915876,"2335",0.899719475307311,0.0558803468562531,-0.115901961919859,0.444677714093802
"118","422.05795_7.3281","3159","[M - H]-","InChI=1S/C15H21NO9S2/c17-8-10-12(18)13(19)14(20)15(24-10)26-11(16-25-27(21,22)23)7-6-9-4-2-1-3-5-9/h1-5,10,12-15,17-20H,6-8H2,(H,21,22,23)",0.1,138302196094,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3159",41966.8803191489,37082.9202508961,32686.1111111111,43281.9121004566,38591.0127314815,44179.5425724638,29723.9322916667,33493.1755829904,31627.4100279525,34657.2582697201,40986.4975961538,30697.8795116773,37702.4719812003,34438.6887792398,31678.8850231942,49800.0655136268,59329.8738317757,143549.312714777,73562.5711772233,58595.6170886076,67151.3396624473,69646.0338214784,61783.0223880597,45047.2912713472,"3159",0.942938755396671,0.0410792556471162,-0.0458527144787515,0.774961761863615
"119","424.01973_1.2699","2333","[M - H]-","InChI=1S/C13H15NO13S/c1-6(15)24-26-28(21,22)27-25-10(17)5-23-13(20)8(14)4-7-2-3-9(16)12(19)11(7)18/h2-3,8,16,18-19H,4-5,14H2,1H3",-0.2,20971530,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","2333",84351.030141844,86512.7553763441,79642.5,105734.132420091,81170.5092592593,87175.9900362319,73576.58203125,73231.0125171468,69730.3703703704,85735.5446882952,90769.9591346154,66007.2071832979,77074.7008315257,66769.9835526316,74079.8542080848,102056.728686233,136090.303738318,326524.140893471,141817.570377479,135561.656118143,146156.566455696,152318.64539749,128688.495024876,107082.677103099,"2333",0.924404444584365,0.0501353105394336,-0.0867241456134842,0.60046624319093
"120","424.05236_7.3267","3150","[M - H]-","InChI=1S/C16H13F2N5O5S/c1-27-12-6-11(15-20-13(28-2)7-23(15)8-24)19-16(21-12)29(25,26)22-14-9(17)4-3-5-10(14)18/h3-8,22H,1-2H3",1.6,2,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","3150",2190.66489361702,1894.74005376344,1439.98263888889,2603.0553652968,1675.16319444444,2856.48188405797,1211.501953125,2249.69221536351,1591.13522012579,2089.35361005089,2506.14471153846,1695.72213375796,2018.59779464931,1363.35489766082,1557.62640821736,2812.23899371069,3855.43372274143,8996.09390034364,4347.69193857965,3351.36075949367,4126.10434247539,3798.22184449093,4275.67786069652,3314.81823213156,"3150",1.16164903632471,0.0226241560474384,-0.0442635143493995,0.871065391308762
